file name,domain reading time,observations reading time
1-5-2-3-2-full-100_baselineObservations-15,0.33410692215,0.0056300163269,"[321, 0, 0, 0, 0, 0, 0, 0, 0, 0]",1
1-5-2-3-2-full-100_baselineObservations-89,0.341974020004,0.00546908378601,"[321, 0, 0, 0, 0, 0, 0, 0, 0, 0]",1
1-5-2-3-2-full-100_baselineObservations-87,0.324834823608,0.00487995147705,"[321, 0, 0, 0, 0, 0, 0, 0, 0, 0]",1
1-5-2-3-2-full-100_baselineObservations-36,0.333899974823,0.00650596618652,"[321, 0, 0, 0, 0, 0, 0, 0, 0, 0]",3
1-5-2-3-2-full-100_baselineObservations-7,0.356958866119,0.00633716583252,"[321, 0, 0, 0, 0, 0, 0, 0, 0, 0]",1
1-5-2-3-2-full-100_baselineObservations-40,0.337240934372,0.00451493263245,"[321, 0, 0, 0, 0, 0, 0, 0, 0, 0]",1
1-5-2-3-2-full-100_baselineObservations-53,0.383009910583,0.00471997261047,"[321, 0, 0, 0, 0, 0, 0, 0, 0, 0]",1
1-5-2-3-2-full-100_baselineObservations-39,0.33793592453,0.00467586517334,"[321, 0, 0, 0, 0, 0, 0, 0, 0, 0]",1
1-5-2-3-2-full-100_baselineObservations-43,0.350264072418,0.00793886184692,"[321, 0, 0, 0, 0, 0, 0, 0, 0, 0]",1
1-5-2-3-2-full-100_baselineObservations-66,0.356286048889,0.00523209571838,"[321, 0, 0, 0, 0, 0, 0, 0, 0, 0]",1
1-5-2-3-2-full-100_baselineObservations-75,0.324745893478,0.00485682487488,"[321, 0, 0, 0, 0, 0, 0, 0, 0, 0]",1
1-5-2-3-2-full-100_baselineObservations-68,0.298543930054,0.00431108474731,"[321, 0, 0, 0, 0, 0, 0, 0, 0, 0]",1
1-5-2-3-2-full-100_baselineObservations-94,0.318464994431,0.00438499450684,"[321, 0, 0, 0, 0, 0, 0, 0, 0, 0]",1
1-5-2-3-2-full-100_baselineObservations-21,0.352169036865,0.00601816177368,"[321, 0, 0, 0, 0, 0, 0, 0, 0, 0]",1
1-5-2-3-2-full-100_baselineObservations-97,0.339809179306,0.00537800788879,"[321, 0, 0, 0, 0, 0, 0, 0, 0, 0]",1
1-5-2-3-2-full-100_baselineObservations-46,0.341077804565,0.00500798225403,"[321, 0, 0, 0, 0, 0, 0, 0, 0, 0]",1
1-5-2-3-2-full-100_baselineObservations-62,0.311482906342,0.00559306144714,"[321, 0, 0, 0, 0, 0, 0, 0, 0, 0]",1
1-5-2-3-2-full-100_baselineObservations-52,0.341074943542,0.00470685958862,"[321, 0, 0, 0, 0, 0, 0, 0, 0, 0]",1
1-5-2-3-2-full-100_baselineObservations-11,0.325164079666,0.00439691543579,"[321, 0, 0, 0, 0, 0, 0, 0, 0, 0]",1
1-5-2-3-2-full-100_baselineObservations-32,0.330899000168,0.00442600250244,"[321, 0, 0, 0, 0, 0, 0, 0, 0, 0]",1
1-5-2-3-2-full-100_baselineObservations-26,0.331843852997,0.00433897972107,"[321, 0, 0, 0, 0, 0, 0, 0, 0, 0]",1
1-5-2-3-2-full-100_baselineObservations-88,0.334259986877,0.00450992584229,"[321, 0, 0, 0, 0, 0, 0, 0, 0, 0]",1
1-5-2-3-2-full-100_baselineObservations-6,0.349999189377,0.00436806678772,"[321, 0, 0, 0, 0, 0, 0, 0, 0, 0]",1
1-5-2-3-2-full-100_baselineObservations-85,0.313816070557,0.00571084022522,"[321, 0, 0, 0, 0, 0, 0, 0, 0, 0]",1
1-5-2-3-2-full-100_baselineObservations-54,0.337655067444,0.00444388389587,"[321, 0, 0, 0, 0, 0, 0, 0, 0, 0]",1
1-5-2-3-2-full-100_baselineObservations-65,0.329586029053,0.00451183319092,"[321, 0, 0, 0, 0, 0, 0, 0, 0, 0]",1
1-5-2-3-2-full-100_baselineObservations-70,0.345038175583,0.00495004653931,"[321, 0, 0, 0, 0, 0, 0, 0, 0, 0]",1
1-5-2-3-2-full-100_baselineObservations-41,0.352951049805,0.00466895103455,"[321, 0, 0, 0, 0, 0, 0, 0, 0, 0]",2
1-5-2-3-2-full-100_baselineObservations-82,0.355747938156,0.00488686561584,"[321, 0, 0, 0, 0, 0, 0, 0, 0, 0]",1
1-5-2-3-2-full-100_baselineObservations-73,0.342319011688,0.0044310092926,"[321, 0, 0, 0, 0, 0, 0, 0, 0, 0]",1
1-5-2-3-2-full-100_baselineObservations-37,0.350518941879,0.00872087478638,"[321, 0, 0, 0, 0, 0, 0, 0, 0, 0]",1
1-5-2-3-2-full-100_baselineObservations-4,0.335614204407,0.00654196739197,"[321, 0, 0, 0, 0, 0, 0, 0, 0, 0]",1
1-5-2-3-2-full-100_baselineObservations-47,0.35684299469,0.0044629573822,"[321, 0, 0, 0, 0, 0, 0, 0, 0, 0]",1
1-5-2-3-2-full-100_baselineObservations-2,0.336228132248,0.00461506843567,"[321, 0, 0, 0, 0, 0, 0, 0, 0, 0]",1
1-5-2-3-2-full-100_baselineObservations-10,0.320669174194,0.00581002235413,"[321, 0, 0, 0, 0, 0, 0, 0, 0, 0]",1
1-5-2-3-2-full-100_baselineObservations-1,0.346722841263,0.00532007217407,"[321, 0, 0, 0, 0, 0, 0, 0, 0, 0]",1
1-5-2-3-2-full-100_baselineObservations-3,0.394486188889,0.00622797012329,"[321, 0, 0, 0, 0, 0, 0, 0, 0, 0]",2
1-5-2-3-2-full-100_baselineObservations-5,0.347347974777,0.00581502914429,"[321, 0, 0, 0, 0, 0, 0, 0, 0, 0]",1
1-5-2-3-2-full-100_baselineObservations-95,0.314966917038,0.00504302978516,"[321, 0, 0, 0, 0, 0, 0, 0, 0, 0]",1
1-5-2-3-2-full-100_baselineObservations-63,0.325853824615,0.00447988510132,"[321, 0, 0, 0, 0, 0, 0, 0, 0, 0]",3
1-5-2-3-2-full-100_baselineObservations-64,0.358120918274,0.00449705123901,"[321, 0, 0, 0, 0, 0, 0, 0, 0, 0]",2
1-5-2-3-2-full-100_baselineObservations-72,0.350224018097,0.00718522071838,"[321, 0, 0, 0, 0, 0, 0, 0, 0, 0]",2
1-5-2-3-2-full-100_baselineObservations-42,0.330374956131,0.00450086593628,"[321, 0, 0, 0, 0, 0, 0, 0, 0, 0]",1
1-5-2-3-2-full-100_baselineObservations-77,0.329144001007,0.0044949054718,"[321, 0, 0, 0, 0, 0, 0, 0, 0, 0]",1
1-5-2-3-2-full-100_baselineObservations-51,0.311474084854,0.00620698928833,"[321, 0, 0, 0, 0, 0, 0, 0, 0, 0]",2
1-5-2-3-2-full-100_baselineObservations-17,0.328971862793,0.00553393363953,"[321, 0, 0, 0, 0, 0, 0, 0, 0, 0]",1
1-5-2-3-2-full-100_baselineObservations-44,0.311348199844,0.00570201873779,"[321, 0, 0, 0, 0, 0, 0, 0, 0, 0]",1
1-5-2-3-2-full-100_baselineObservations-91,0.356859922409,0.00480604171753,"[321, 0, 0, 0, 0, 0, 0, 0, 0, 0]",1
1-5-2-3-2-full-100_baselineObservations-45,0.326829910278,0.00526905059814,"[321, 0, 0, 0, 0, 0, 0, 0, 0, 0]",1
1-5-2-3-2-full-100_baselineObservations-34,0.325350999832,0.00493311882019,"[321, 0, 0, 0, 0, 0, 0, 0, 0, 0]",2
1-5-2-3-2-full-100_baselineObservations-99,0.349461078644,0.00550985336304,"[321, 0, 0, 0, 0, 0, 0, 0, 0, 0]",1
1-5-2-3-2-full-100_baselineObservations-29,0.338617086411,0.00438094139099,"[321, 0, 0, 0, 0, 0, 0, 0, 0, 0]",1
1-5-2-3-2-full-100_baselineObservations-80,0.388533115387,0.00436806678772,"[321, 0, 0, 0, 0, 0, 0, 0, 0, 0]",1
1-5-2-3-2-full-100_baselineObservations-83,0.331562042236,0.00530600547791,"[321, 0, 0, 0, 0, 0, 0, 0, 0, 0]",1
1-5-2-3-2-full-100_baselineObservations-50,0.312378168106,0.00418877601624,"[321, 0, 0, 0, 0, 0, 0, 0, 0, 0]",2
1-5-2-3-2-full-100_baselineObservations-18,0.342489957809,0.00453996658325,"[321, 0, 0, 0, 0, 0, 0, 0, 0, 0]",1
1-5-2-3-2-full-100_baselineObservations-27,0.339338779449,0.00452017784119,"[321, 0, 0, 0, 0, 0, 0, 0, 0, 0]",1
